timestamp_us,x_m,y_m,z_m,yaw_rad
1693922587799920,-102.8132,33.6665,-17.6384,-2.27112
1693922588000458,-103.2525,33.9691,-17.6872,-2.25909
1693922588199950,-103.344,34.2372,-17.7765,-2.22044
1693922588300057,-103.2724,34.2318,-17.7681,-2.21272
1693922588399906,-103.4023,34.4309,-17.9478,-2.2101
1693922588599998,-103.3234,34.5574,-18.0924,-2.20049
1693922588899974,-103.3915,34.7698,-18.2121,-2.20335
1693922588999827,-103.7508,34.9501,-18.1268,-2.20298
1693922589099850,-103.9756,35.167,-18.179,-2.20051
1693922589199818,-104.1975,35.3833,-18.2348,-2.19398
1693922589499884,-104.876,36.0373,-18.3971,-2.18502
1693922589599966,-105.0988,36.254,-18.4536,-2.182
1693922589701321,-105.3251,36.4732,-18.5124,-2.17987
1693922589799902,-105.5467,36.6871,-18.5721,-2.17401
1693922589899760,-105.7716,36.9029,-18.6332,-2.16621
1693922589999898,-105.9977,37.1203,-18.6959,-2.15822
1693922590099790,-106.2218,37.3362,-18.7588,-2.15028
1693922590200125,-106.4457,37.5528,-18.8224,-2.14242
1693922590300506,-106.668,37.7702,-18.8863,-2.13482
1693922590400501,-106.8903,37.9847,-18.9508,-2.12748
1693922590699789,-107.5626,38.6334,-19.1318,-2.1201
1693922590800083,-107.7847,38.8496,-19.1984,-2.12054
1693922590899996,-108.0069,39.0633,-19.2655,-2.12188
1693922590999900,-108.2308,39.2744,-19.3364,-2.11854
1693922591100087,-108.4537,39.4881,-19.4058,-2.11283
1693922591199882,-108.675,39.701,-19.4758,-2.10657
1693922591299914,-108.8975,39.9149,-19.5472,-2.10027
1693922591399887,-109.127,40.1303,-19.618,-2.09444
1693922591899902,-110.248,41.2093,-19.9484,-2.09088
1693922592000081,-110.4672,41.4249,-20.0244,-2.07175
1693922592099888,-110.6861,41.6397,-20.0983,-2.07624
1693922592199975,-110.9039,41.858,-20.1717,-2.07927
1693922592299932,-111.122,42.0758,-20.2469,-2.07739
1693922592399851,-111.3402,42.2949,-20.3228,-2.07303
1693922592499834,-111.5577,42.5166,-20.398,-2.0681
1693922592600006,-111.7743,42.737,-20.4746,-2.06317
1693922592699885,-111.9828,42.9627,-20.5581,-2.05803
1693922592800021,-112.1974,43.1845,-20.6363,-2.05324
1693922593099880,-112.8782,44.0586,-21.0098,-2.08371
1693922593200105,-112.0633,46.6839,-20.3519,-2.15246
1693922593299977,-112.3517,47.065,-20.4254,-2.18265
1693922593500052,-113.3507,49.3497,-20.0657,-2.64597
1693922593599919,-112.9867,50.3952,-19.9889,-2.72082
1693922593700298,-113.1142,51.07,-19.9068,-2.73744
1693922593800088,-113.4032,51.5024,-19.7552,-2.70233
1693922593899909,-113.5579,52.1156,-19.7063,-2.69737
1693922594300075,-114.8819,54.7041,-19.3032,-2.83038
1693922594700123,-115.7188,57.2052,-19.0623,-2.84391
1693922594799994,-115.92,57.8322,-19.003,-2.84863
1693922595200101,-116.7473,60.3348,-18.7642,-2.85036
1693922595300069,-116.947,60.9609,-18.7014,-2.85421
1693922595400489,-117.146,61.5883,-18.6422,-2.8506
1693922595499897,-118.4542,61.4834,-17.4338,-2.75649
1693922595600231,-118.7577,62.0322,-17.2607,-2.74099
1693922596099930,-119.9572,64.2906,-17.8514,-2.56893
1693922596500144,-122.4899,65.526,-17.5021,-2.79664
1693922596600105,-120.6694,64.6188,-18.0357,-2.64396
1693922597000279,-118.6104,63.8789,-18.6819,-2.2245
1693922597100147,-118.0928,63.2952,-18.2678,-2.51267
1693922597400253,-117.5052,63.2846,-18.4374,-2.70384
1693922597499794,-116.9642,63.2278,-18.5211,-2.73895
1693922597600508,-116.7972,63.2781,-18.5286,-2.7547
1693922598500307,-115.4915,63.7602,-18.5931,-2.42916
1693922598600253,-115.413,63.7582,-18.5267,-2.50464
1693922599000258,-115.4449,64.2731,-18.5003,-2.31987
1693922599100249,-115.1064,64.1484,-18.5032,-2.09896
1693922599500084,-115.2771,64.8209,-18.4493,-2.46638
1693922599600102,-114.8561,64.741,-18.4734,-1.79152
1693922599800472,-114.0839,64.2051,-18.6926,-1.73493
1693922599900523,-113.6215,63.8223,-18.7321,-2.07747
1693922600000180,-113.346,63.7707,-18.7796,-2.09439
1693922600100384,-113.3626,63.9236,-18.7836,-2.0232
1693922600300122,-113.2183,64.0563,-18.7895,-2.15407
1693922600600168,-113.2283,64.502,-18.7736,-1.92256
1693922600700398,-113.4203,64.7987,-18.7931,-2.16292
1693922600999918,-113.4151,65.023,-18.8503,-2.36114
1693922601100134,-113.4563,64.9878,-18.794,-2.09243
1693922601400182,-113.3636,64.9733,-18.7481,-1.64814
1693922601500255,-113.2906,64.8926,-18.7538,-1.97184
1693922601800253,-113.1734,64.9534,-18.8025,-2.14594
1693922601900172,-113.2862,64.8606,-18.8001,-2.0271
1693922602000184,-113.2578,64.8874,-18.7647,-1.66651
1693922602100247,-113.2765,65.0054,-18.8131,-2.05467
1693922602200228,-113.3891,65.0,-18.7943,-2.08412
1693922602299643,-113.3953,65.1212,-18.7455,-2.2269
1693922602999708,-113.7373,65.3819,-17.2758,-1.71229
1693922603500357,-113.8108,65.5538,-16.8179,-1.61725
1693922603599973,-113.8255,65.5881,-16.7267,-1.55069
1693922604300475,-113.9284,65.8287,-16.0859,-1.61794
1693922604500311,-113.9577,65.8973,-15.9031,-1.53885
1693922604900415,-114.0165,66.0348,-15.5372,-1.52513
1693922605000286,-114.0312,66.0691,-15.4458,-1.4874
1693922605300263,-114.0753,66.1721,-15.1714,-1.56483
1693922605400442,-114.4506,66.4498,-13.4403,-1.54783
1693922605800462,-114.4828,66.4777,-13.2973,-1.4801
1693922605900277,-114.4829,66.4578,-13.2646,1.5701
1693922606000350,-114.4837,66.4518,-13.2726,1.06572
1693922606400514,-114.4825,66.4517,-13.2752,1.55849
1693922606500334,-114.4814,66.4522,-13.2694,1.46324
1693922606700400,-114.4811,66.4505,-13.2676,1.4848
1693922606800396,-114.4816,66.4507,-13.2737,1.12085
1693922607100352,-114.4806,66.4501,-13.2769,1.4828
1693922607400461,-114.4806,66.4547,-13.2725,1.43831
1693922607500310,-114.4819,66.4461,-13.2798,-1.39409
1693922608300376,-114.4821,66.4533,-13.2738,1.41237
1693922608400522,-114.4816,66.4526,-13.2746,2.3475
1693922608699935,-114.4822,66.4473,-13.279,1.21588
1693922609000405,-114.4835,66.4444,-13.2811,-1.81949
1693922609100493,-114.4834,66.4486,-13.2792,1.45795
1693922609200517,-114.4836,66.4461,-13.28,-1.3116
1693922609900403,-114.4833,66.4457,-13.2804,1.0902
1693922610101610,-114.4829,66.4395,-13.2826,-1.88992
1693922610200502,-114.4837,66.4397,-13.2804,-0.31219
1693922610400524,-114.4833,66.4404,-13.2806,-1.14839
1693922610500411,-114.4836,66.441,-13.28,-1.11174
1693922610700470,-114.4808,66.446,-13.2839,-0.06156
1693922610800597,-114.4745,66.4589,-13.2878,0.01275
1693922610900577,-114.4847,66.4564,-13.2928,0.00673
1693922611000460,-114.5102,66.441,-13.3075,0.24849
1693922611100539,-114.5126,66.4393,-13.3091,0.21256
1693922611300302,-114.5133,66.4394,-13.3089,0.17586
1693922611500580,-114.516,66.4354,-13.3092,0.13291
1693922611800494,-114.5123,66.4389,-13.3093,0.23815
1693922612300426,-114.5126,66.4336,-13.309,0.02985
1693922612800423,-114.515,66.4394,-13.3089,0.29819
1693922613100717,-114.5129,66.4392,-13.3093,-0.00347
1693922613499623,-114.5151,66.4295,-13.3093,0.19166
1693922613600368,-114.515,66.4382,-13.3091,0.11458
1693922614999713,-114.5161,66.4297,-13.3089,-0.13419
1693922615100410,-114.5151,66.4388,-13.3085,0.19527
1693922615200371,-114.5136,66.4405,-13.309,0.08814
1693922615600812,-114.5141,66.4398,-13.3081,0.17494
1693922615900548,-114.5285,66.4294,-13.3112,-0.68082
1693922616000785,-114.4982,66.4713,-13.3088,-1.63194
1693922616300676,-114.4953,66.4759,-13.3086,-1.22572
1693922616900453,-114.5055,66.4863,-13.3094,-2.28432
1693922617000401,-114.5001,66.4789,-13.3081,-1.39862
1693922617100720,-114.4964,66.4746,-13.3084,-1.38779
1693922617700252,-114.5028,66.4809,-13.3084,-1.7874
1693922617900662,-114.4978,66.4727,-13.3087,-1.08814
1693922618200484,-114.5159,66.4377,-13.3098,0.85458
1693922618300561,-114.5117,66.4396,-13.3091,0.0252
1693922618900076,-114.5154,66.4315,-13.3104,0.06805
1693922619299946,-114.5384,66.4297,-13.311,-0.95843
1693922619400698,-114.5372,66.4279,-13.3111,-0.29265
1693922619500703,-114.5394,66.4296,-13.3117,-0.53265
1693922619700672,-114.5282,66.4274,-13.3108,-0.14528
1693922619800630,-114.5382,66.4298,-13.3119,-0.58231
1693922620200725,-114.54,66.4295,-13.3113,-0.28283
1693922620300722,-114.5387,66.4287,-13.3112,-0.51161
1693922620400125,-114.546,66.4293,-13.3112,-0.61552
1693922620900504,-114.5216,66.4289,-13.3105,0.48793
1693922621100608,-114.5211,66.4361,-13.3109,-0.41058
1693922621200738,-114.5194,66.4362,-13.3107,0.03754
1693922621300653,-114.5208,66.4306,-13.3106,-0.13669
1693922621700625,-114.5273,66.4257,-13.3107,-0.40411
1693922621900665,-114.5506,66.4308,-13.3103,-0.89729
1693922622300948,-114.5283,66.4273,-13.3106,0.30331
1693922622400263,-114.5287,66.4263,-13.3108,-0.41275
1693922622499723,-114.5394,66.4278,-13.3102,-0.43974
1693922622600748,-114.5171,66.4289,-13.31,0.09618
1693922622800787,-114.5142,66.4354,-13.3094,0.07121
1693922622900645,-114.5145,66.4403,-13.3092,0.17617
1693922623000731,-114.5182,66.4355,-13.304,0.22008
1693922623302440,-113.1859,66.4345,-13.3641,-0.24045
1693922623500711,-112.9091,66.4105,-13.1874,-0.29699
1693922623599847,-112.7915,66.4061,-13.1668,-0.3141
1693922623699542,-112.6711,66.3612,-13.0927,-0.33421
1693922623800025,-112.5499,66.349,-13.0671,-0.35535
1693922623901116,-112.4258,66.3389,-13.0409,-0.37935
1693922624001304,-111.8133,66.0282,-13.0656,-0.40238
1693922624100684,-111.5902,65.8856,-13.0889,-0.42795
1693922624200658,-111.3852,65.8058,-13.0447,-0.46006
1693922624299791,-111.2218,65.7316,-13.0042,-0.49124
1693922624600728,-110.7098,65.5332,-12.9431,-0.54466
1693922624899775,-109.615,65.1107,-12.8876,-0.64374
1693922625001047,-109.4232,64.9571,-12.8917,-0.65838
1693922625100653,-109.3839,64.791,-12.8378,-0.67751
1693922625301004,-109.2471,64.5038,-12.773,-0.70927
1693922625400628,-109.2747,64.3324,-12.5701,-0.71635
1693922625600728,-109.1698,64.1349,-12.3434,-0.75119
1693922625700651,-109.1828,63.9995,-12.1846,-0.78162
1693922625800812,-109.0233,63.7748,-12.201,-0.81089
1693922625900755,-108.8939,63.6379,-12.1538,-0.84338
1693922626000647,-108.9391,62.8386,-12.1355,-0.88433
1693922626100836,-108.8501,62.4514,-12.1366,-0.93554
1693922626300711,-108.8969,60.5047,-12.2445,-0.96935
1693922626399740,-108.8344,60.1518,-12.2671,-1.00682
1693922626600677,-109.1987,59.3705,-12.3574,-0.98066
1693922626700778,-109.1636,59.0191,-12.3545,-1.01359
1693922626800774,-109.1288,58.6601,-12.3465,-1.05614
1693922627100760,-109.0229,57.6021,-12.3098,-1.108
1693922627200818,-109.0357,57.4274,-12.2858,-1.14186
1693922627299899,-109.0601,57.2215,-12.2285,-1.16815
1693922627401126,-108.9591,57.3843,-12.2159,-1.18533
1693922627500750,-108.9365,57.1568,-12.1549,-1.22867
1693922627700851,-108.8709,56.613,-12.0393,-1.2666
1693922627800714,-108.8357,56.2871,-11.8862,-1.29348
1693922628000761,-108.7926,55.0371,-11.5366,-1.25823
1693922628100141,-108.7379,54.8824,-11.5145,-1.27447
1693922628300752,-109.5874,53.5218,-11.5162,-1.14255
1693922628400680,-110.0266,53.2259,-11.398,-1.11978
1693922628600835,-109.9894,52.4813,-11.3943,-1.1273
1693922628700731,-110.0429,52.1105,-11.3651,-1.14215
1693922628800898,-110.1119,51.7346,-11.3293,-1.15285
1693922628899587,-110.1436,51.5768,-11.3224,-1.18798
1693922629099956,-109.9791,51.5778,-11.2315,-1.29976
1693922629200813,-110.1379,51.436,-11.1866,-1.32897
1693922629299892,-110.1095,51.5148,-11.1551,-1.37362
1693922629400875,-109.9945,51.5324,-11.1771,-1.3873
1693922629500892,-109.9002,51.5067,-11.1192,-1.40596
1693922629600827,-109.7353,51.5564,-11.0641,-1.40984
1693922629699967,-109.7231,51.3987,-11.0393,-1.41442
1693922629800838,-109.5191,51.5795,-11.0565,-1.42653
1693922630100881,-109.2225,51.6463,-10.9911,-1.45774
1693922630200884,-109.1452,51.6983,-10.9099,-1.46397
1693922630300003,-109.0983,51.6172,-10.8831,-1.47386
1693922630400899,-109.0478,51.5359,-10.8543,-1.47829
1693922630500548,-108.985,51.4773,-10.8418,-1.48387
1693922630599613,-108.7811,51.6334,-10.881,-1.50452
1693922630700899,-108.664,51.723,-10.8019,-1.50386
1693922630800910,-108.5609,51.8396,-10.8387,-1.50522
1693922630901101,-108.4357,51.8215,-10.832,-1.49199
1693922631000944,-108.3662,51.9025,-10.9053,-1.48466
1693922631100825,-108.2989,51.9115,-10.9033,-1.47857
1693922631201103,-108.2281,51.904,-10.8929,-1.48162
1693922631300859,-108.13,51.9472,-10.8887,-1.49711
1693922631500990,-107.9035,52.0655,-10.8402,-1.49958
1693922631600960,-107.7876,52.0643,-10.8309,-1.50833
1693922631701016,-107.7008,52.063,-10.8265,-1.5134
1693922631800975,-107.3768,51.6084,-10.6692,-1.57343
1693922631900935,-107.3041,51.4472,-10.6156,-1.55477
1693922632199893,-107.7661,50.7732,-10.6465,-1.67842
1693922632300821,-107.7271,50.6772,-10.6352,-1.69867
1693922632399802,-107.6906,50.5834,-10.6278,-1.70981
1693922632500936,-107.651,50.4863,-10.6171,-1.71579
1693922632600900,-107.604,50.3894,-10.5704,-1.71872
1693922632699941,-107.5546,50.3004,-10.545,-1.71793
1693922632799906,-107.5068,50.2134,-10.5237,-1.7191
1693922632900855,-107.4202,50.1322,-10.4778,-1.72545
1693922633000033,-107.3271,50.0423,-10.3563,-1.74061
1693922633100910,-107.1959,49.3185,-10.4045,-1.8353
1693922633199735,-107.1724,49.0947,-10.3527,-1.83909
1693922633300562,-107.599,48.5308,-10.2466,-1.87758
1693922633600029,-108.0572,47.8251,-10.1018,-2.00876
1693922633702489,-108.084,47.6133,-10.0718,-2.01943
1693922633899982,-108.1375,47.2049,-10.0078,-2.02088
1693922633999963,-108.1664,46.9978,-9.9808,-2.02159
1693922634100975,-108.1891,46.7933,-9.9506,-2.01875
1693922634401044,-108.1786,46.1613,-9.8311,-1.99886
1693922634501172,-108.1899,46.0143,-9.8248,-2.02205
1693922634600943,-107.2935,46.172,-9.8193,-2.09124
1693922634899994,-106.9951,45.7764,-9.7125,-2.05035
1693922635000218,-106.9142,45.6182,-9.6896,-2.04573
1693922635200044,-106.7549,45.3063,-9.6366,-2.04131
1693922635300113,-106.6779,45.1482,-9.6155,-2.03904
1693922635400009,-106.6041,44.9948,-9.5932,-2.03391
1693922635700082,-106.4327,44.7275,-9.4718,-2.03981
1693922635799560,-106.3619,44.5947,-9.4462,-2.04233
1693922635899599,-106.2775,44.6847,-9.3381,-2.03902
1693922636000076,-106.1559,44.5922,-9.3129,-2.03541
1693922636100013,-106.0792,44.4843,-9.2819,-2.02896
1693922636200529,-105.9923,44.8014,-9.114,-2.05067
1693922636300141,-105.8432,44.726,-8.9693,-2.05827
1693922636499605,-105.5404,44.7957,-8.8584,-2.06243
1693922636600126,-105.4344,44.7398,-8.7989,-2.05868
1693922636700038,-105.3295,44.6917,-8.7432,-2.05299
1693922636899665,-105.1269,44.5843,-8.6352,-2.04143
1693922637000060,-105.0235,44.5325,-8.5861,-2.03852
1693922637101020,-104.7085,44.9978,-8.4824,-2.06117
1693922637200133,-103.7207,45.4479,-8.3424,-2.04349
1693922637300080,-103.5115,45.4821,-8.2774,-2.03556
1693922637399888,-103.306,45.505,-8.2087,-2.03107
1693922637500081,-103.0867,45.3865,-8.2604,-2.03533
1693922637600065,-102.8803,45.3998,-8.2141,-2.0303
1693922637700281,-102.7107,45.0719,-8.1963,-2.07837
1693922637799689,-102.5113,45.0552,-8.1531,-2.07186
1693922637900057,-102.309,45.0407,-8.1102,-2.065
1693922638000088,-102.1088,45.0222,-8.0655,-2.05923
1693922638100140,-101.9104,45.0023,-8.0291,-2.05428
1693922638200125,-101.71,44.984,-7.9877,-2.04894
1693922638300234,-101.6428,44.7594,-8.0571,-2.10479
1693922638400779,-101.5635,44.5826,-8.0341,-2.13448
1693922638500145,-101.4204,44.4775,-7.9535,-2.14201
1693922638600139,-101.246,44.4236,-7.9226,-2.13451
1693922638699797,-101.0997,44.3426,-7.9027,-2.14083
1693922638799678,-101.0451,44.267,-7.8143,-2.19829
1693922638900141,-100.9038,44.199,-7.8179,-2.20368
1693922638999752,-100.859,44.1057,-7.8078,-2.25637
1693922639100177,-100.7166,44.0409,-7.7773,-2.2505
1693922639200027,-100.6403,44.0176,-7.8239,-2.27071
1693922639300317,-100.564,43.9702,-7.786,-2.27359
1693922639400081,-100.5139,43.9232,-7.7317,-2.27318
1693922639500057,-100.5026,43.9288,-7.7612,-2.29648
1693922639600155,-100.4324,43.9435,-7.6382,-2.31836
1693922639700120,-100.3242,43.8955,-7.6112,-2.31054
1693922639800082,-100.2173,43.8389,-7.6093,-2.30405
1693922639899769,-100.148,43.6786,-7.6326,-2.33092
1693922640000189,-100.0426,43.6134,-7.6102,-2.32387
1693922640100132,-99.9384,43.5501,-7.5915,-2.31567
1693922640199742,-99.8795,43.4379,-7.6191,-2.32562
1693922640299771,-99.8156,43.3318,-7.598,-2.31078
1693922640400127,-99.7308,43.2143,-7.5792,-2.2978
1693922640499823,-99.6178,43.0696,-7.5683,-2.3073
1693922640600180,-99.4691,43.0384,-7.5206,-2.29161
1693922640699789,-99.2868,42.9118,-7.386,-2.29006
1693922640799805,-99.161,42.8003,-7.4554,-2.31587
1693922640900135,-99.0449,42.7047,-7.4352,-2.31834
1693922641000212,-98.9308,42.6328,-7.4191,-2.31937
1693922641099900,-98.8064,42.5267,-7.4829,-2.34644
1693922641200107,-98.4504,42.2221,-7.2063,-2.35605
1693922641299995,-98.282,42.0848,-7.1675,-2.35319
1693922641400215,-98.0225,41.7733,-6.7269,-2.29807
1693922641500216,-97.9296,41.4377,-6.473,-2.31087
1693922641600162,-97.8023,41.2892,-6.4573,-2.30693
1693922641699762,-97.7782,41.2666,-6.1611,-2.29981
1693922641799565,-97.6523,41.1316,-6.0621,-2.29043
1693922641900112,-97.4854,41.1439,-5.6567,-2.26038
1693922641999576,-97.0463,41.123,-5.224,-2.23529
1693922642100286,-96.8408,40.9982,-5.1219,-2.23038
1693922642200163,-96.6494,40.9193,-5.0809,-2.2151
1693922642299910,-96.4369,40.7591,-5.1142,-2.19796
1693922642400183,-96.2903,40.6221,-5.11,-2.19684
1693922642500162,-96.7031,40.9622,-5.5934,-2.04863
1693922642599910,-96.9371,41.1515,-5.5464,-1.97459
1693922642700171,-96.8617,41.1237,-5.5701,-1.96953
1693922642800188,-96.7468,41.12,-5.5955,-1.96992
1693922642899593,-96.6635,41.0765,-5.5607,-1.96542
1693922642999567,-96.5664,41.0349,-5.5504,-1.96052
1693922643099856,-96.4546,41.0256,-5.5867,-1.95429
1693922643200314,-96.3684,40.9825,-5.578,-1.95485
1693922643299926,-96.2452,40.9253,-5.5787,-1.95934
1693922643400264,-96.1316,40.8867,-5.5804,-1.97347
1693922643499928,-96.0223,40.8463,-5.5789,-1.975
1693922643599763,-95.8735,40.7967,-5.5573,-1.98328
1693922643699764,-95.7316,40.7656,-5.5709,-1.9973
1693922643799852,-95.5994,40.716,-5.5617,-1.99914
1693922643899772,-95.4685,40.6673,-5.5734,-2.02437
1693922644199864,-96.0208,40.7186,-5.0902,-2.11223
1693922644300276,-96.5597,40.883,-4.742,-2.03741
1693922644399873,-96.3777,40.821,-4.0935,-2.0258
1693922644499732,-96.2667,40.844,-3.9365,-2.0196
1693922644599961,-96.1882,40.8341,-3.7813,-2.01755
1693922644699905,-96.0525,40.815,-3.6769,-2.01157
1693922644800156,-95.8281,40.7826,-3.52,-1.99488
1693922644999558,-95.6855,40.7162,-3.3227,-1.98528
1693922645099783,-95.6005,40.5906,-3.3418,-1.97543
1693922645400328,-95.7541,40.7136,-3.7047,-1.76707
1693922645499956,-96.2164,40.8986,-3.6508,-1.77091
1693922645599665,-96.2598,40.9804,-3.6854,-1.784
1693922645699762,-96.1121,41.0842,-3.7658,-1.79757
1693922645799769,-95.9528,41.104,-3.7899,-1.77847
1693922645899780,-95.7853,41.1209,-3.7808,-1.77278
1693922645999586,-95.5725,41.1294,-3.8293,-1.77783
1693922646099822,-95.3774,41.1966,-3.8184,-1.75889
1693922646199747,-95.2628,41.2162,-3.8063,-1.75553
1693922646299716,-95.05,41.2019,-3.8709,-1.74946
1693922646399822,-94.8712,41.3038,-3.8632,-1.73312
1693922646499947,-94.7547,41.335,-3.8599,-1.73556
1693922646599726,-94.5171,41.4187,-3.9908,-1.73882
1693922646699764,-94.3906,41.4611,-3.9725,-1.73527
1693922646799849,-94.2684,41.5034,-3.9679,-1.73913
1693922646899877,-94.0203,41.4824,-4.07,-1.75139
1693922646999865,-93.8624,41.2416,-3.8179,-1.75178
1693922647099831,-93.7244,41.2342,-3.8343,-1.75649
1693922647199875,-93.4972,41.1614,-3.7503,-1.77767
1693922647299848,-93.3485,41.1732,-3.7378,-1.78026
1693922647399963,-93.2247,41.1559,-3.8,-1.79174
1693922647499849,-93.0258,41.0811,-3.6655,-1.80683
1693922647599868,-92.8074,41.2464,-3.7129,-1.81976
1693922647799898,-92.5514,41.2242,-3.7339,-1.84796
1693922647899879,-92.4013,41.274,-3.7896,-1.82773
1693922647999767,-92.2918,41.277,-3.7294,-1.84706
1693922648099888,-92.1125,41.3088,-3.8276,-1.8601
1693922648199818,-91.9399,41.3407,-3.9207,-1.8539
1693922648300131,-91.7755,41.3167,-3.9128,-1.84783
1693922648399897,-91.5752,41.373,-3.9983,-1.83621
1693922648499678,-91.4304,41.3694,-4.1297,-1.81865
1693922648599877,-91.3687,41.4644,-4.1854,-1.83105
1693922648699816,-91.2139,41.4153,-4.1781,-1.83752
1693922648799949,-91.0308,41.422,-4.2384,-1.81764
1693922648899800,-90.9999,41.6301,-4.446,-1.79634
1693922648999759,-91.1242,41.4158,-4.2442,-1.72807
1693922649099926,-91.0349,41.4723,-4.3436,-1.71513
1693922649200147,-90.9135,41.4605,-4.4546,-1.70955
1693922649299981,-90.7974,41.378,-4.2124,-1.6926
1693922649399927,-90.5517,41.4563,-4.2433,-1.69236
1693922649599945,-90.2996,41.4775,-4.2605,-1.69579
1693922649699741,-90.1297,41.5763,-4.4302,-1.67347
1693922649799900,-90.0284,41.6345,-4.3549,-1.66494
1693922649900213,-89.9081,41.6391,-4.3728,-1.67014
1693922649999946,-89.733,41.6391,-4.2997,-1.67153
1693922650099894,-89.5448,41.6321,-4.4108,-1.67247
1693922650199635,-89.4245,41.6493,-4.4412,-1.66985
1693922650299623,-89.2623,41.6704,-4.4477,-1.67381
1693922650399873,-89.0408,41.5568,-4.4085,-1.66771
1693922650499971,-88.8912,41.5584,-4.4265,-1.66543
1693922650599903,-88.7359,41.5816,-4.4343,-1.66935
1693922650699822,-88.5359,41.5878,-4.4173,-1.65912
1693922650799779,-88.4086,41.6517,-4.4354,-1.64808
1693922650899565,-88.2293,41.6575,-4.4628,-1.64819
1693922650999679,-87.9601,41.5921,-4.4356,-1.64102
1693922651099977,-87.8203,41.6303,-4.4583,-1.63609
1693922651200027,-87.6342,41.6815,-4.5201,-1.63652
1693922651299556,-87.4348,41.6707,-4.4807,-1.62681
1693922651399879,-87.2339,41.6513,-4.5024,-1.61677
1693922651499690,-87.0395,41.6568,-4.5814,-1.59858
1693922651599941,-86.9746,41.7352,-4.5914,-1.6072
1693922651699551,-86.8101,41.7547,-4.6023,-1.61308
1693922651899643,-86.5188,42.0142,-4.5505,-1.6057
1693922651999807,-86.4319,42.4903,-4.6847,-1.62189
1693922652099799,-86.3077,42.5409,-5.0162,-1.6466
1693922652199766,-86.1513,42.5942,-5.0802,-1.6591
1693922652299806,-85.928,42.5621,-5.3585,-1.71576
1693922652399805,-85.7262,42.5308,-5.4435,-1.72944
1693922652499781,-85.521,42.4623,-5.5536,-1.74501
1693922652599793,-85.3487,42.3487,-5.6988,-1.78873
1693922652699724,-85.2475,42.3113,-5.3507,-1.83598
1693922652799926,-85.0726,42.329,-5.4247,-1.84024
1693922652899799,-84.8699,42.3255,-5.4922,-1.83595
1693922652999647,-84.6562,42.3952,-5.5004,-1.83433
1693922653099719,-84.5282,42.3852,-5.5901,-1.83987
1693922653199611,-84.3623,42.3531,-5.6872,-1.8359
1693922653299815,-84.185,42.2834,-5.6389,-1.8368
1693922653399911,-83.9719,42.3022,-5.6366,-1.84611
1693922653499895,-83.8479,42.1879,-5.6648,-1.84062
1693922653599818,-83.8387,42.2434,-5.6497,-1.81269
1693922653699613,-83.7098,42.2877,-5.7544,-1.81983
1693922653799923,-83.6161,42.2292,-5.7585,-1.82375
1693922653899788,-83.4725,42.2251,-5.8113,-1.82688
1693922654000453,-83.3188,42.2209,-5.8685,-1.82801
1693922654099862,-83.1727,42.2283,-5.879,-1.81213
1693922654199983,-82.9853,42.2612,-5.8682,-1.8137
1693922654299796,-82.8387,42.2363,-5.8666,-1.82464
1693922654399991,-82.6136,42.2768,-5.8308,-1.80873
1693922654499749,-82.4652,42.2654,-5.8495,-1.80775
1693922654599946,-82.268,42.2978,-5.7705,-1.81797
1693922654699837,-82.1102,42.2488,-5.7863,-1.82293
1693922654899969,-81.8216,42.1992,-5.8068,-1.82712
1693922654999889,-81.964,42.0931,-5.8109,-1.83184
1693922655199923,-81.8373,42.2169,-5.9005,-1.79348
1693922655299908,-81.9727,42.2473,-6.0532,-1.79895
1693922655399799,-81.9116,42.2235,-6.0665,-1.80696
1693922655499913,-82.0197,42.3038,-6.0948,-1.79969
1693922655599848,-82.0942,42.3619,-6.0961,-1.8028
1693922655699759,-82.0061,42.3355,-6.0257,-1.81153
1693922655799978,-82.1196,42.419,-6.0758,-1.7982
1693922655900232,-82.1763,42.5869,-6.2808,-1.79792
1693922655999883,-82.1396,42.6016,-6.2923,-1.80047
1693922656099745,-82.106,42.6214,-6.3252,-1.80328
1693922656199822,-82.0759,42.6411,-6.3605,-1.80579
1693922656299840,-82.0752,42.5928,-6.3489,-1.80471
1693922656399821,-82.0458,42.604,-6.3773,-1.80748
1693922656499883,-82.1168,42.5783,-6.3969,-1.804
1693922656600006,-82.126,42.5633,-6.2653,-1.80099
1693922656700055,-82.1081,42.5665,-6.2788,-1.80426
1693922656799890,-82.1778,42.5635,-6.3504,-1.80255
1693922656899861,-82.1541,42.5454,-6.2325,-1.80126
1693922657000069,-82.1442,42.5441,-6.2359,-1.80377
1693922657199919,-82.1238,42.548,-6.2456,-1.80572
1693922657300130,-82.0709,42.4603,-6.5442,-1.81617
1693922657399926,-82.0609,42.4457,-6.5248,-1.82724
1693922657500100,-82.078,42.3895,-6.5651,-1.82394
1693922657600024,-82.0882,42.44,-6.5999,-1.82353
1693922657699904,-82.0948,42.443,-6.6318,-1.82484
1693922657800008,-82.0814,42.4062,-6.5594,-1.82127
1693922658099899,-82.0782,42.4083,-6.5826,-1.82011
1693922658200082,-82.0722,42.4507,-6.5802,-1.81685
1693922658299903,-82.1434,42.5944,-6.7976,-1.78783
1693922658599969,-82.1751,42.6049,-6.8261,-1.80244
1693922658699875,-82.0746,42.5569,-6.7042,-1.80595
